funded_amnt,addr_state,annual_inc,application_type,dti,earliest_cr_line,emp_length,emp_title,fico_range_high,fico_range_low,grade,home_ownership,id,initial_list_status,installment,int_rate,loan_amnt,mort_acc,open_acc,pub_rec,pub_rec_bankruptcies,purpose,revol_bal,revol_util,sub_grade,term,title,total_acc,verification_status,zip_code,last_pymnt_amnt,num_actv_rev_tl,mo_sin_rcnt_rev_tl_op,mo_sin_old_rev_tl_op,bc_util,bc_open_to_buy,avg_cur_bal,acc_open_past_24mths
3500.0,OH,30000.0,Individual,8.84,May-2005,3 years,driver,669.0,665.0,C,MORTGAGE,68603873,w,121.08,14.85,3500.0,1.0,9.0,0.0,0.0,debt_consolidation,8179.0,70.0,C5, 36 months,Debt consolidation,11.0,Not Verified,444xx,240.9,8.0,9.0,127.0,65.0,1367.0,3899.0,7.0
28000.0,TX,110000.0,Individual,8.53,Jul-2001,6 years,Loan Officer,769.0,765.0,A,MORTGAGE,68394444,w,870.85,7.49,28000.0,0.0,10.0,0.0,0.0,debt_consolidation,7914.0,51.7,A4, 36 months,Debt consolidation,22.0,Verified,761xx,870.85,2.0,24.0,173.0,51.7,7386.0,2809.0,1.0
6000.0,WA,20000.0,Individual,16.99,Aug-2002,1 year,Pre Loader,719.0,715.0,B,RENT,67575363,w,191.28,9.17,6000.0,0.0,2.0,0.0,0.0,debt_consolidation,4997.0,79.3,B2, 36 months,Debt consolidation,15.0,Source Verified,981xx,2.14,1.0,41.0,160.0,,,4997.0,0.0
14000.0,IL,77000.0,Individual,21.92,Jul-2003,,,709.0,705.0,B,MORTGAGE,68132309,w,446.31,9.17,14000.0,4.0,19.0,0.0,0.0,credit_card,31480.0,33.8,B2, 36 months,Credit card refinancing,43.0,Not Verified,612xx,446.09,10.0,0.0,145.0,36.5,45066.0,9056.0,4.0
18000.0,CO,48000.0,Individual,19.76,Jun-1999,5 years,administrative assistant,664.0,660.0,C,RENT,68606890,w,426.81,14.85,18000.0,0.0,15.0,1.0,1.0,debt_consolidation,3862.0,30.9,C5, 60 months,Debt consolidation,40.0,Source Verified,806xx,426.81,5.0,0.0,198.0,13.8,6289.0,2753.0,5.0
12825.0,UT,69000.0,Individual,29.03,Sep-2005,10+ years,Project manager,674.0,670.0,C,MORTGAGE,67950044,w,429.6,12.59,12825.0,4.0,9.0,1.0,1.0,debt_consolidation,20130.0,86.0,C2, 36 months,Debt consolidation,21.0,Source Verified,840xx,11803.52,3.0,48.0,119.0,95.9,81.0,46029.0,3.0
23500.0,CA,55000.0,Individual,14.73,Oct-2003,8 years,Billing Manager,699.0,695.0,B,RENT,68433413,w,774.72,11.48,23500.0,0.0,7.0,0.0,0.0,debt_consolidation,9155.0,65.9,B5, 36 months,Debt consolidation,14.0,Verified,900xx,100.0,4.0,43.0,110.0,65.9,4745.0,3934.0,0.0
15000.0,OK,85000.0,Individual,13.58,May-2005,2 years,Consultant,719.0,715.0,A,MORTGAGE,67899115,w,469.29,7.89,15000.0,3.0,7.0,0.0,0.0,debt_consolidation,20733.0,51.4,A5, 36 months,Debt consolidation,17.0,Not Verified,740xx,469.29,3.0,7.0,96.0,61.0,13267.0,26930.0,7.0
20000.0,KY,58000.0,Individual,22.55,Aug-1998,,,724.0,720.0,C,MORTGAGE,68464155,w,459.58,13.44,20000.0,5.0,19.0,0.0,0.0,debt_consolidation,13385.0,25.4,C3, 60 months,Debt consolidation,46.0,Not Verified,427xx,459.58,7.0,1.0,208.0,36.9,19178.0,8016.0,5.0
12000.0,NY,56000.0,Individual,11.23,Oct-1995,10+ years,CLERK,664.0,660.0,B,RENT,68496078,w,395.6,11.48,12000.0,0.0,16.0,1.0,1.0,debt_consolidation,10139.0,82.0,B5, 36 months,Debt consolidation,27.0,Not Verified,100xx,5590.58,8.0,0.0,242.0,101.0,6000.0,1606.0,7.0
9000.0,CA,105000.0,Individual,20.22,Jul-1991,8 years,Financial Controller,719.0,715.0,A,MORTGAGE,66465294,w,271.04,5.32,9000.0,2.0,11.0,0.0,0.0,debt_consolidation,21127.0,64.8,A1, 36 months,Debt consolidation,31.0,Not Verified,957xx,810.54,3.0,31.0,293.0,86.9,2829.0,26264.0,7.0
30000.0,NJ,100000.0,Individual,10.79,Mar-2009,3 years,Senior Asscoiate,674.0,670.0,C,RENT,68603936,w,1037.76,14.85,30000.0,0.0,6.0,0.0,0.0,debt_consolidation,32395.0,87.6,C5, 36 months,Debt consolidation,10.0,Verified,073xx,16178.36,5.0,17.0,81.0,87.6,4605.0,5399.0,1.0
25500.0,NJ,72000.0,Individual,16.37,Apr-2000,7 years,Software Tech,719.0,715.0,C,RENT,68426149,w,846.85,11.99,25500.0,0.0,11.0,0.0,0.0,credit_card,28980.0,38.1,C1, 36 months,Credit card refinancing,21.0,Not Verified,070xx,15484.21,9.0,7.0,161.0,47.0,30179.0,4070.0,3.0
6000.0,FL,23452.0,Individual,36.59,Oct-1987,,,689.0,685.0,C,RENT,67829039,w,199.26,11.99,6000.0,0.0,15.0,0.0,0.0,debt_consolidation,11165.0,41.7,C1, 36 months,Debt consolidation,50.0,Verified,326xx,199.26,8.0,4.0,338.0,63.4,2675.0,1153.0,4.0
12000.0,TX,32500.0,Individual,7.57,Sep-2004,3 years,Customer Service ,749.0,745.0,B,RENT,68585031,w,391.62,10.78,12000.0,0.0,3.0,0.0,0.0,debt_consolidation,7662.0,41.2,B4, 36 months,Debt consolidation,9.0,Source Verified,787xx,1166.1,2.0,8.0,135.0,52.6,5737.0,2554.0,1.0
10000.0,MA,80000.0,Individual,11.28,Jun-2002,10+ years,Floor covering ,749.0,745.0,A,MORTGAGE,68386126,f,308.73,6.99,10000.0,2.0,13.0,1.0,0.0,credit_card,7985.0,17.7,A3, 36 months,Credit card refinancing,23.0,Not Verified,021xx,4171.28,4.0,13.0,138.0,34.2,15071.0,24521.0,2.0
10000.0,CA,80000.0,Individual,3.65,Nov-2005,7 years,Network Engineer,679.0,675.0,B,MORTGAGE,68424135,w,321.74,9.8,10000.0,2.0,9.0,0.0,0.0,debt_consolidation,7268.0,27.4,B3, 36 months,Debt consolidation,13.0,Source Verified,935xx,9839.64,6.0,0.0,55.0,57.6,4325.0,32829.0,6.0
7200.0,NY,44000.0,Individual,19.61,Jul-2002,1 year,Operations Assistant,699.0,695.0,C,RENT,67357759,w,247.77,14.48,7200.0,0.0,7.0,0.0,0.0,debt_consolidation,5195.0,72.2,C5, 36 months,Debt consolidation,11.0,Verified,115xx,247.36,5.0,45.0,93.0,93.2,162.0,2852.0,2.0
10000.0,CA,120000.0,Individual,6.17,Nov-2009,1 year,Consultant,664.0,660.0,B,RENT,68102265,w,318.79,9.17,10000.0,0.0,10.0,0.0,0.0,credit_card,8654.0,83.2,B2, 36 months,Credit card refinancing,20.0,Not Verified,945xx,318.75,3.0,17.0,24.0,86.6,1175.0,2484.0,3.0
18000.0,VA,110000.0,Individual,13.92,Feb-2008,< 1 year,Sr. IT Analyst,759.0,755.0,B,RENT,68403438,w,579.13,9.8,18000.0,0.0,14.0,0.0,0.0,debt_consolidation,13379.0,28.3,B3, 36 months,Debt consolidation,23.0,Not Verified,220xx,15135.67,5.0,19.0,94.0,35.6,23588.0,2587.0,4.0
8000.0,CA,120000.0,Individual,17.42,Feb-1996,10+ years,principal / administration ,664.0,660.0,C,MORTGAGE,68586272,w,273.39,13.99,8000.0,3.0,14.0,1.0,1.0,debt_consolidation,6740.0,34.7,C4, 36 months,Debt consolidation,39.0,Verified,925xx,17.03,5.0,4.0,238.0,44.5,7989.0,5199.0,9.0
12000.0,IL,90000.0,Individual,11.76,Jan-2006,1 year,Laborer,669.0,665.0,B,RENT,67949885,w,382.55,9.17,12000.0,0.0,20.0,0.0,0.0,debt_consolidation,11328.0,51.3,B2, 36 months,Debt consolidation,51.0,Not Verified,604xx,382.55,6.0,21.0,116.0,60.5,5212.0,2645.0,7.0
19875.0,TX,55000.0,Individual,30.05,Jun-1996,1 year,Client Services,729.0,725.0,B,MORTGAGE,67798634,w,639.08,9.76,19875.0,1.0,33.0,0.0,0.0,credit_card,33541.0,42.8,B3, 36 months,Credit card refinancing,41.0,Not Verified,761xx,638.8,9.0,11.0,234.0,49.2,32100.0,7303.0,2.0
14000.0,CA,175000.0,Individual,5.79,Jan-2004,3 years,Staff Engineer,719.0,715.0,A,RENT,67858796,w,433.95,7.26,14000.0,0.0,8.0,0.0,0.0,debt_consolidation,22613.0,58.0,A4, 36 months,Debt consolidation,18.0,Source Verified,944xx,433.77,6.0,14.0,143.0,64.6,12232.0,3547.0,2.0
8000.0,TN,65000.0,Individual,10.27,May-2001,6 years,Decision Writer ,664.0,660.0,B,OWN,68353703,w,255.04,9.17,8000.0,3.0,12.0,1.0,1.0,home_improvement,10944.0,43.3,B2, 36 months,Home improvement,28.0,Source Verified,370xx,13.73,5.0,0.0,175.0,47.4,8675.0,23487.0,6.0
35000.0,IL,104000.0,Individual,34.91,Sep-1978,10+ years,Operations Manager,764.0,760.0,B,MORTGAGE,68242627,w,769.39,11.48,35000.0,3.0,14.0,0.0,0.0,debt_consolidation,30509.0,34.2,B5, 60 months,Debt consolidation,27.0,Source Verified,600xx,16727.46,4.0,37.0,447.0,38.4,48991.0,22031.0,3.0
12000.0,CA,55000.0,Individual,24.22,Mar-2002,6 years,Tanker truck driver,669.0,665.0,B,RENT,68393217,w,391.62,10.78,12000.0,0.0,11.0,0.0,0.0,debt_consolidation,10608.0,53.6,B4, 36 months,Debt consolidation,28.0,Verified,928xx,391.43,7.0,5.0,165.0,92.5,344.0,2808.0,3.0
16000.0,NY,97000.0,Individual,17.17,Mar-2001,10+ years,Sonografer,739.0,735.0,A,MORTGAGE,68202364,w,500.72,7.91,16000.0,2.0,14.0,0.0,0.0,credit_card,14299.0,49.1,A5, 36 months,Credit card refinancing,27.0,Not Verified,109xx,500.62,6.0,2.0,155.0,55.9,8784.0,23857.0,4.0
24000.0,NY,120000.0,Individual,23.67,Apr-1992,10+ years,RN,664.0,660.0,C,MORTGAGE,68082508,w,830.21,14.85,24000.0,0.0,28.0,2.0,0.0,debt_consolidation,36109.0,71.9,C5, 36 months,Debt consolidation,34.0,Verified,110xx,10106.74,16.0,7.0,284.0,84.6,4150.0,2986.0,10.0
6075.0,TN,80000.0,Individual,26.88,Sep-1999,10+ years,clinical director,679.0,675.0,D,MORTGAGE,68593258,w,212.89,15.77,6075.0,3.0,9.0,0.0,0.0,debt_consolidation,13679.0,95.0,D1, 36 months,Debt consolidation,24.0,Source Verified,380xx,5238.39,5.0,4.0,195.0,96.3,523.0,24743.0,5.0
27000.0,NY,120000.0,Individual,11.28,Dec-1991,10+ years,Officer,694.0,690.0,A,MORTGAGE,68425109,w,839.75,7.49,27000.0,2.0,11.0,0.0,0.0,debt_consolidation,22415.0,80.6,A4, 36 months,Debt consolidation,44.0,Not Verified,134xx,18058.83,3.0,1.0,288.0,92.3,1755.0,38508.0,3.0
7175.0,TN,24960.0,Individual,13.7,Oct-2008,2 years,Travel Agent,684.0,680.0,D,MORTGAGE,68162875,w,251.44,15.77,7175.0,1.0,13.0,0.0,0.0,credit_card,5952.0,31.8,D1, 36 months,Credit card refinancing,20.0,Not Verified,377xx,6628.15,5.0,3.0,85.0,36.9,8080.0,8469.0,5.0
18000.0,OH,75000.0,Individual,23.96,Sep-2002,10+ years,heavy equipment operator,699.0,695.0,C,MORTGAGE,68395146,w,400.31,11.99,18000.0,0.0,7.0,0.0,0.0,debt_consolidation,28754.0,61.4,C1, 60 months,Debt consolidation,10.0,Verified,430xx,820.64,5.0,46.0,159.0,59.7,15936.0,6805.0,1.0
3000.0,CO,85000.0,Individual,12.42,Aug-2004,7 years,Drafting Manager,789.0,785.0,B,MORTGAGE,68495135,w,95.64,9.17,3000.0,8.0,5.0,0.0,0.0,home_improvement,0.0,0.0,B2, 36 months,Home improvement,32.0,Not Verified,802xx,1786.96,0.0,31.0,134.0,0.0,10500.0,50840.0,3.0
11825.0,CO,55000.0,Individual,19.99,Jun-2005,2 years,Driver,669.0,665.0,D,MORTGAGE,67545392,w,426.68,17.86,11825.0,0.0,7.0,0.0,0.0,debt_consolidation,8099.0,61.8,D5, 36 months,Debt consolidation,49.0,Verified,805xx,426.68,6.0,1.0,105.0,56.8,2292.0,17345.0,4.0
16800.0,VA,58000.0,Individual,24.56,Feb-2005,3 years,2ND OPERANIONS,729.0,725.0,B,MORTGAGE,68355818,w,344.6,8.49,16800.0,7.0,11.0,0.0,0.0,credit_card,3229.0,26.5,B1, 60 months,Credit card refinancing,33.0,Not Verified,243xx,10234.82,2.0,42.0,118.0,30.2,7471.0,13467.0,7.0
8000.0,FL,65000.0,Individual,24.5,May-1966,,,684.0,680.0,A,MORTGAGE,67989605,w,250.36,7.91,8000.0,5.0,19.0,0.0,0.0,credit_card,23478.0,51.2,A5, 36 months,Credit card refinancing,38.0,Verified,321xx,250.33,14.0,2.0,595.0,54.2,11301.0,2605.0,5.0
10000.0,TX,85000.0,Individual,24.57,Dec-1992,< 1 year,Director of Vendor Management,709.0,705.0,A,RENT,66500956,w,301.15,5.32,10000.0,1.0,20.0,0.0,0.0,credit_card,20379.0,43.9,A1, 36 months,Credit card refinancing,47.0,Source Verified,752xx,856.16,6.0,15.0,179.0,60.7,13221.0,3628.0,5.0
9000.0,SC,47500.0,Individual,24.81,Dec-2003,1 year,CDL Event Specialist,684.0,680.0,B,MORTGAGE,68573398,w,289.57,9.8,9000.0,2.0,15.0,0.0,0.0,credit_card,11011.0,31.3,B3, 36 months,Credit card refinancing,25.0,Not Verified,293xx,840.4,5.0,4.0,50.0,40.6,8914.0,13344.0,10.0
30000.0,NJ,73000.0,Individual,17.01,Aug-1998,< 1 year,Analyst (consultant at Novartis Pharma),664.0,660.0,E,MORTGAGE,66036283,w,769.83,18.49,30000.0,0.0,8.0,0.0,0.0,other,26697.0,93.0,E2, 60 months,Other,18.0,Verified,078xx,769.83,6.0,4.0,208.0,94.5,1340.0,4150.0,6.0
12000.0,MD,85280.0,Individual,9.15,Jan-2000,5 years,CT/MRI Manager,664.0,660.0,C,RENT,66550437,w,398.52,11.99,12000.0,2.0,8.0,2.0,1.0,debt_consolidation,3641.0,75.9,C1, 36 months,Debt consolidation,38.0,Source Verified,216xx,3816.72,4.0,13.0,191.0,75.9,1159.0,3782.0,5.0
24000.0,CA,130000.0,Individual,18.96,Apr-1995,10+ years,Officer,709.0,705.0,C,MORTGAGE,68413298,w,544.61,12.88,24000.0,3.0,10.0,0.0,0.0,credit_card,11082.0,74.9,C2, 60 months,Credit card refinancing,25.0,Source Verified,930xx,50.0,4.0,0.0,248.0,64.9,3091.0,7317.0,4.0
9600.0,NV,50000.0,Individual,8.76,May-2004,3 years,Surveillance Investigator,714.0,710.0,A,MORTGAGE,66432783,w,294.19,6.49,9600.0,0.0,8.0,0.0,0.0,debt_consolidation,1125.0,8.2,A2, 36 months,Debt consolidation,16.0,Not Verified,890xx,294.06,3.0,6.0,139.0,8.2,12675.0,906.0,4.0
14400.0,NY,93000.0,Individual,17.29,Feb-2005,10+ years,Deputy inspector,664.0,660.0,D,OWN,68414321,w,354.72,16.59,14400.0,8.0,26.0,0.0,0.0,debt_consolidation,15685.0,29.6,D2, 60 months,Debt consolidation,52.0,Source Verified,103xx,354.72,18.0,2.0,112.0,41.3,16375.0,1669.0,11.0
21000.0,SC,109000.0,Individual,13.41,Aug-1997,10+ years,Senior Account Executive,684.0,680.0,A,MORTGAGE,67858708,w,647.37,6.89,21000.0,2.0,11.0,0.0,0.0,debt_consolidation,22041.0,64.6,A3, 36 months,Debt consolidation,37.0,Source Verified,290xx,647.12,6.0,27.0,145.0,86.2,2726.0,37902.0,1.0
15000.0,TN,65000.0,Individual,7.9,Feb-1994,10+ years,driver,779.0,775.0,C,OWN,68312417,w,333.6,11.99,15000.0,3.0,27.0,0.0,0.0,debt_consolidation,12845.0,17.8,C1, 60 months,Debt consolidation,58.0,Not Verified,381xx,291.8,13.0,1.0,235.0,23.6,38867.0,1999.0,5.0
6000.0,AR,48000.0,Individual,7.73,Feb-2003,< 1 year,driver,694.0,690.0,B,MORTGAGE,68495822,w,197.8,11.48,6000.0,1.0,6.0,0.0,0.0,debt_consolidation,4385.0,56.9,B5, 36 months,Debt consolidation,15.0,Source Verified,728xx,3313.91,4.0,15.0,154.0,101.2,0.0,15392.0,2.0
1000.0,WA,120000.0,Individual,20.84,May-2002,9 years,Lead organizer ,694.0,690.0,C,OWN,68353941,w,34.18,13.99,1000.0,1.0,13.0,0.0,0.0,other,9080.0,78.3,C4, 36 months,Other,32.0,Not Verified,982xx,33.86,4.0,4.0,91.0,91.9,740.0,48448.0,6.0
14000.0,OH,65000.0,Individual,23.62,Feb-1995,7 years,Electrician,699.0,695.0,B,MORTGAGE,67810065,w,459.81,11.22,14000.0,1.0,12.0,1.0,1.0,debt_consolidation,3649.0,33.5,B5, 36 months,Debt consolidation,23.0,Verified,446xx,9203.4,3.0,12.0,68.0,52.6,2655.0,3030.0,4.0
15000.0,NY,50000.0,Individual,13.66,Jun-2006,3 years,Behavior specialist,674.0,670.0,B,RENT,68604017,w,494.5,11.48,15000.0,2.0,22.0,0.0,0.0,debt_consolidation,12809.0,58.8,B5, 36 months,Debt consolidation,30.0,Not Verified,123xx,494.5,4.0,9.0,114.0,92.0,894.0,13392.0,8.0
27975.0,CA,192000.0,Individual,1.75,Aug-2005,< 1 year,Business Analyst,784.0,780.0,A,RENT,68434587,w,875.48,7.91,27975.0,0.0,10.0,0.0,0.0,major_purchase,4366.0,4.2,A5, 36 months,Major purchase,16.0,Source Verified,945xx,24661.19,4.0,2.0,124.0,4.4,95648.0,896.0,4.0
16500.0,TX,55000.0,Individual,15.54,Dec-1993,< 1 year,Technical Writer,709.0,705.0,B,RENT,66650254,w,520.79,8.49,16500.0,0.0,9.0,0.0,0.0,credit_card,17345.0,60.2,B1, 36 months,Credit card refinancing,13.0,Not Verified,750xx,415.29,5.0,20.0,210.0,62.2,9825.0,9446.0,2.0
22000.0,CO,100000.0,Individual,22.54,May-2003,< 1 year,Architect/Project Manager,664.0,660.0,B,RENT,67869361,w,722.55,11.22,22000.0,0.0,9.0,0.0,0.0,credit_card,27762.0,66.6,B5, 36 months,Credit card refinancing,25.0,Verified,816xx,5510.23,7.0,12.0,138.0,66.6,13938.0,6299.0,5.0
5000.0,RI,65000.0,Individual,30.67,Jan-1988,2 years,lot attendant,714.0,710.0,A,OWN,67358957,w,154.14,6.89,5000.0,3.0,11.0,0.0,0.0,debt_consolidation,13933.0,32.8,A3, 36 months,Debt consolidation,26.0,Not Verified,029xx,96.83,5.0,25.0,335.0,36.2,24231.0,25006.0,1.0
1400.0,TX,93000.0,Individual,10.11,Jan-1990,10+ years,Computer Analyst,679.0,675.0,C,MORTGAGE,68525402,w,47.1,12.88,1400.0,1.0,20.0,1.0,1.0,debt_consolidation,1604.0,4.2,C2, 36 months,Debt consolidation,46.0,Verified,774xx,412.4,7.0,3.0,311.0,6.1,24696.0,2647.0,9.0
8000.0,KS,50000.0,Individual,22.83,Jan-1971,,,744.0,740.0,A,RENT,68182251,w,245.16,6.49,8000.0,6.0,17.0,0.0,0.0,other,18632.0,26.4,A2, 36 months,Other,44.0,Verified,662xx,491.24,8.0,8.0,539.0,37.4,30840.0,1338.0,4.0
18000.0,IL,50000.0,Individual,20.4,Nov-2004,8 years,Director of Community Relations and Reso,694.0,690.0,C,MORTGAGE,67809125,w,597.78,11.99,18000.0,1.0,18.0,0.0,0.0,credit_card,21006.0,74.2,C1, 36 months,Credit card refinancing,33.0,Verified,606xx,597.42,5.0,6.0,130.0,87.9,2315.0,13770.0,4.0
13000.0,MS,38000.0,Individual,25.89,Apr-1998,10+ years,Administrative Assistant III,679.0,675.0,C,MORTGAGE,68577081,w,437.28,12.88,13000.0,3.0,13.0,1.0,1.0,home_improvement,10410.0,49.3,C2, 36 months,Home improvement,35.0,Source Verified,391xx,8698.45,8.0,2.0,212.0,67.9,2953.0,8158.0,8.0
13600.0,MA,123000.0,Individual,8.33,Oct-2002,10+ years,Technology Leader,704.0,700.0,D,RENT,67347630,w,329.07,15.77,13600.0,2.0,11.0,0.0,0.0,debt_consolidation,10809.0,39.0,D1, 60 months,Debt consolidation,28.0,Not Verified,027xx,9809.64,3.0,4.0,158.0,88.6,1140.0,20674.0,5.0
22000.0,CT,90000.0,Individual,17.59,Jan-1994,< 1 year,NQC Instructor,714.0,710.0,A,RENT,68514618,w,688.49,7.91,22000.0,2.0,12.0,0.0,0.0,debt_consolidation,20108.0,54.8,A5, 36 months,Debt consolidation,26.0,Source Verified,063xx,688.37,7.0,5.0,263.0,48.3,6514.0,8916.0,1.0
10000.0,WA,81000.0,Individual,21.84,Jun-2005,10+ years,mfg supervisor,709.0,705.0,B,MORTGAGE,68484540,w,318.79,9.17,10000.0,1.0,7.0,0.0,0.0,debt_consolidation,13648.0,94.1,B2, 36 months,Debt consolidation,23.0,Not Verified,983xx,6784.53,3.0,12.0,110.0,94.9,228.0,45618.0,4.0
5000.0,NC,25896.0,Individual,9.34,Apr-1997,,,819.0,815.0,A,MORTGAGE,68485413,w,150.58,5.32,5000.0,2.0,8.0,0.0,0.0,debt_consolidation,3159.0,8.8,A1, 36 months,Debt consolidation,31.0,Not Verified,286xx,2486.25,6.0,2.0,224.0,7.2,23838.0,15179.0,1.0
16000.0,NY,54000.0,Individual,20.73,Jun-2002,6 years,O&M Specialist II,719.0,715.0,D,RENT,68566614,w,572.6,17.27,16000.0,0.0,10.0,0.0,0.0,debt_consolidation,4280.0,27.8,D3, 36 months,Debt consolidation,16.0,Verified,104xx,23.29,3.0,2.0,104.0,17.6,8820.0,5438.0,10.0
6000.0,NC,50000.0,Individual,18.96,Oct-2006,1 year,Scaffold builder,699.0,695.0,C,OWN,68423789,w,199.26,11.99,6000.0,0.0,10.0,0.0,0.0,credit_card,5320.0,32.8,C1, 36 months,Credit card refinancing,18.0,Not Verified,285xx,61.88,5.0,3.0,110.0,42.2,7230.0,4489.0,9.0
12000.0,KS,75000.0,Individual,32.34,Feb-2005,2 years,Regional Controller,734.0,730.0,C,RENT,68365658,w,398.52,11.99,12000.0,0.0,14.0,0.0,0.0,debt_consolidation,21857.0,37.1,C1, 36 months,Debt consolidation,21.0,Verified,662xx,398.27,7.0,19.0,130.0,39.8,23134.0,4268.0,5.0
4000.0,OH,84012.0,Individual,18.15,May-1981,,,684.0,680.0,C,MORTGAGE,67939469,w,135.13,13.18,4000.0,5.0,14.0,0.0,0.0,small_business,24225.0,68.6,C3, 36 months,Business,40.0,Verified,433xx,2994.0,5.0,2.0,415.0,54.9,7118.0,38862.0,5.0
13525.0,CO,51000.0,Individual,33.86,Dec-2000,4 years,Office Manager,714.0,710.0,C,MORTGAGE,67849204,w,304.91,12.59,13525.0,1.0,16.0,0.0,0.0,debt_consolidation,12113.0,45.7,C2, 60 months,Debt consolidation,27.0,Not Verified,811xx,10254.58,4.0,13.0,180.0,51.8,11287.0,10954.0,3.0
35000.0,CA,105000.0,Individual,24.68,Aug-2001,< 1 year,Senior Estimator,684.0,680.0,C,MORTGAGE,67789331,w,799.59,13.18,35000.0,10.0,19.0,0.0,0.0,debt_consolidation,39791.0,79.3,C3, 60 months,Debt consolidation,54.0,Source Verified,933xx,799.59,9.0,33.0,168.0,80.0,6332.0,26571.0,3.0
16000.0,NV,50000.0,Individual,19.14,Mar-2011,5 years,Insurance Agent,674.0,670.0,C,MORTGAGE,68385570,w,379.39,14.85,16000.0,2.0,16.0,0.0,0.0,debt_consolidation,2084.0,10.2,C5, 60 months,Debt consolidation,25.0,Source Verified,894xx,12646.04,2.0,5.0,57.0,39.3,3216.0,12224.0,11.0
4000.0,CT,69000.0,Individual,19.06,Oct-2003,2 years,Clinical Social Worker,709.0,705.0,B,MORTGAGE,68545551,w,130.54,10.78,4000.0,0.0,13.0,0.0,0.0,debt_consolidation,5255.0,28.9,B4, 36 months,Debt consolidation,26.0,Not Verified,061xx,517.93,4.0,3.0,146.0,31.9,6131.0,5289.0,3.0
25000.0,VA,75000.0,Individual,38.37,Oct-2004,4 years,wg10 step 3,689.0,685.0,E,MORTGAGE,68434576,w,648.38,18.99,25000.0,0.0,11.0,0.0,0.0,debt_consolidation,7818.0,75.9,E1, 60 months,Debt consolidation,43.0,Verified,236xx,14033.94,4.0,6.0,134.0,48.3,2224.0,7270.0,10.0
15000.0,WY,50000.0,Individual,1.61,Jan-1999,2 years,Manicurist,714.0,710.0,C,OWN,68444317,w,355.67,14.85,15000.0,3.0,4.0,0.0,0.0,other,25093.0,0.0,C5, 60 months,Other,19.0,Source Verified,827xx,2078.57,2.0,4.0,203.0,0.0,8798.0,6273.0,1.0
15125.0,CA,45000.0,Individual,27.02,Mar-2006,< 1 year,Relationship specialist,709.0,705.0,F,RENT,68212594,w,427.52,23.13,15125.0,0.0,17.0,0.0,0.0,debt_consolidation,15263.0,25.5,F2, 60 months,Debt consolidation,30.0,Source Verified,933xx,15533.15,4.0,5.0,117.0,8.7,27924.0,2619.0,9.0
8525.0,FL,38500.0,Individual,28.01,Jul-2005,,,759.0,755.0,B,RENT,67665931,w,271.77,9.17,8525.0,0.0,14.0,0.0,0.0,debt_consolidation,8613.0,12.3,B2, 36 months,Debt consolidation,24.0,Verified,341xx,7356.3,4.0,1.0,125.0,16.9,42054.0,1803.0,9.0
10100.0,MA,96000.0,Individual,13.64,Oct-2004,2 years,AVP,669.0,665.0,B,RENT,66550239,w,222.03,11.48,10100.0,3.0,12.0,0.0,0.0,debt_consolidation,10641.0,49.0,B5, 60 months,Debt consolidation,20.0,Verified,014xx,8220.65,10.0,4.0,134.0,50.0,2533.0,3515.0,3.0
27000.0,OK,58000.0,Individual,14.19,Jan-1997,3 years,Senior Technical Support Analysts,689.0,685.0,B,RENT,67828937,w,584.09,10.78,27000.0,3.0,15.0,0.0,0.0,debt_consolidation,12755.0,63.5,B4, 60 months,Credit card refinancing,31.0,Source Verified,730xx,584.09,5.0,12.0,227.0,41.3,3696.0,10026.0,3.0
35000.0,NC,104827.0,Individual,16.91,Dec-2002,10+ years,Manpower Officer,674.0,670.0,D,MORTGAGE,67395937,w,869.66,16.99,35000.0,4.0,23.0,0.0,0.0,debt_consolidation,50401.0,62.8,D3, 60 months,Debt consolidation,46.0,Source Verified,273xx,869.66,14.0,4.0,156.0,71.1,16480.0,13548.0,14.0
6500.0,LA,52000.0,Individual,20.08,Nov-1987,2 years,Paramedic,699.0,695.0,B,OWN,68523180,w,205.16,8.49,6500.0,1.0,6.0,0.0,0.0,debt_consolidation,4779.0,27.6,B1, 36 months,Debt consolidation,17.0,Not Verified,700xx,1799.85,4.0,3.0,337.0,35.4,8721.0,3242.0,3.0
12775.0,CO,37600.0,Individual,26.68,May-1989,< 1 year,Junior Accountant,674.0,670.0,E,RENT,67979217,w,331.33,18.99,12775.0,0.0,12.0,0.0,0.0,debt_consolidation,24289.0,97.5,E3, 60 months,Debt consolidation,12.0,Verified,805xx,12464.18,7.0,8.0,319.0,99.2,155.0,3729.0,1.0
16000.0,RI,38000.0,Individual,18.95,Nov-1999,10+ years,Lead lab tech,729.0,725.0,C,RENT,68544270,w,531.36,11.99,16000.0,0.0,13.0,1.0,0.0,debt_consolidation,3452.0,30.8,C1, 36 months,Debt consolidation,23.0,Source Verified,028xx,531.36,3.0,2.0,184.0,43.7,4448.0,1756.0,8.0
13825.0,NY,61000.0,Individual,19.2,Mar-2004,3 years,Teacher,674.0,670.0,B,OWN,68563991,w,455.77,11.48,13825.0,0.0,11.0,0.0,0.0,credit_card,16292.0,63.4,B5, 36 months,Credit card refinancing,16.0,Verified,110xx,10218.76,7.0,7.0,141.0,81.3,3398.0,11106.0,3.0
